153	2018-02-27 19:17:58.007057	1	20	148	124	
154	2018-02-27 19:17:58.007057	1	19	140	74	
155	2018-02-27 19:17:58.007057	1	28	103	106	
156	2018-02-27 19:17:58.107060	1	10	147	100	
157	2018-02-27 19:17:58.107060	1	12	100	80	
158	2018-02-27 19:17:58.107060	1	11	110	130	
159	2018-02-27 19:17:58.107060	1	20	148	124	
160	2018-02-27 19:17:58.107060	1	19	140	74	
161	2018-02-27 19:17:58.107060	1	28	104	106	
162	2018-02-27 19:17:58.207080	1	10	146	100	
163	2018-02-27 19:17:58.207080	1	11	110	131	
164	2018-02-27 19:17:58.207080	1	12	101	80	
165	2018-02-27 19:17:58.207080	1	20	148	124	
166	2018-02-27 19:17:58.207080	1	19	140	74	
167	2018-02-27 19:17:58.207080	1	28	104	106	
168	2018-02-27 19:17:58.307082	1	10	147	100	
169	2018-02-27 19:17:58.307082	1	12	100	80	
170	2018-02-27 19:17:58.307082	1	11	110	131	
171	2018-02-27 19:17:58.307082	1	20	148	124	
172	2018-02-27 19:17:58.307082	1	19	140	74	
173	2018-02-27 19:17:58.307082	1	28	104	106	
174	2018-02-27 19:17:58.407100	1	11	110	131	
175	2018-02-27 19:17:58.407100	1	10	146	100	
176	2018-02-27 19:17:58.407100	1	12	100	80	
177	2018-02-27 19:17:58.407100	1	20	148	124	
178	2018-02-27 19:17:58.407100	1	19	140	74	
179	2018-02-27 19:17:58.407100	1	28	104	106	
180	2018-02-27 19:17:58.507106	1	10	146	100	
181	2018-02-27 19:17:58.507106	1	11	109	130	
182	2018-02-27 19:17:58.507106	1	12	100	80	
183	2018-02-27 19:17:58.507106	1	20	148	124	
184	2018-02-27 19:17:58.507106	1	19	140	74	
185	2018-02-27 19:17:58.507106	1	28	104	106	
186	2018-02-27 19:17:58.607113	1	10	146	100	
187	2018-02-27 19:17:58.607113	1	12	100	80	
188	2018-02-27 19:17:58.607113	1	11	111	130	
189	2018-02-27 19:17:58.607113	1	20	148	124	
190	2018-02-27 19:17:58.607113	1	19	139	74	
191	2018-02-27 19:17:58.607113	1	28	104	107	
192	2018-02-27 19:17:58.707130	1	10	146	100	
193	2018-02-27 19:17:58.707130	1	12	100	80	
194	2018-02-27 19:17:58.707130	1	11	110	131	
195	2018-02-27 19:17:58.707130	1	20	148	124	
196	2018-02-27 19:17:58.707130	1	19	140	74	
197	2018-02-27 19:17:58.707130	1	28	104	106	
198	2018-02-27 19:17:58.807141	1	10	146	100	
199	2018-02-27 19:17:58.807141	1	11	110	131	
200	2018-02-27 19:17:58.807141	1	12	100	80	
201	2018-02-27 19:17:58.807141	1	20	148	124	
202	2018-02-27 19:17:58.807141	1	19	140	74	
203	2018-02-27 19:17:58.807141	1	28	104	106	
204	2018-02-27 19:17:58.907164	1	12	100	80	
205	2018-02-27 19:17:58.907164	1	10	147	100	
206	2018-02-27 19:17:58.907164	1	11	110	131	
207	2018-02-27 19:17:58.907164	1	20	148	124	
208	2018-02-27 19:17:58.907164	1	19	140	74	
209	2018-02-27 19:17:58.907164	1	28	103	106	
